id,tag,date,ocid,initiationType,language,buyer_id,buyer_name,tender_id,tender_title,tender_procurementMethodDetails,tender_status,tender_category,tender_province,tender_additionalProcurementCategories,tender_description,tender_mainProcurementCategory,tender_specialConditions,tender_procurementMethod,tender_deliveryLocation,tender_value_amount,tender_value_currency,tender_tenderPeriod_endDate,tender_tenderPeriod_startDate,tender_contactPerson_name,tender_contactPerson_email,tender_contactPerson_faxNumber,tender_contactPerson_telephoneNumber,tender_briefingSession_date,tender_briefingSession_venue,tender_briefingSession_isSession,tender_briefingSession_compulsory,tender_procuringEntity_id,tender_procuringEntity_name,planning_rationale,planning_budget_description
ocds-9t57fa-9788-2021-10-21T00:00:00Z,compiled,2021-10-21T00:00:00Z,ocds-9t57fa-9788,tender,en-za,167,ESKOM,9788,CORP No:5607,Request for Proposal,complete,Information and communication,National,services,ESKOM TOTALVIEW SOFTWARE LICENSE MAINTENANCE AND SUPPORT INCLUDING UPGARDES SERVICES FOR A PERIOD OF TWO YEARS  ,services,N/A,open,Maxwell Drive - Sunning hill - Johannesburg - 2000,0,ZAR,2021-11-25T10:00:00Z,2021-10-21T00:00:00Z,Nokwabelwa Khanyile,khanyign@eskom.co.za,086-661-7041,011-800-6232,0001-01-01T00:00:00Z,N/A,false,false,167,ESKOM,, - 
ocds-9t57fa-10067-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10067,tender,en-za,59,City of Cape Town,10067,093Q/2021/22,Request for Proposal,active,Construction,Western Cape,works,"CONSTRUCTION OF A GEO-CONTAINER COASTAL REVETMENT AND BEACH ACCESS RAMP, MILNERTON",works,"Bids must be compliant with the Preferential Procurement regulations, 2017 including but not limited to local content, functionality, price and preference, eligibility criteria and relevant statutory criteria. The details of this are contained in the tender document. Only locally produced or manufactured goods, meeting the stipulated minimum threshold for local production and content, will be considered.",open,"2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard - Cape Town - Cape Town - 8000",0,ZAR,2021-11-30T10:00:00Z,2021-10-29T00:00:00Z,Maria le Roux,maria.leroux@capetown.gov.za,000-000-0000,079-774-2840,2021-11-10T10:00:00Z,Skype Meeting Platform,true,false,59,City of Cape Town,, - 
ocds-9t57fa-10271-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10271,tender,en-za,213,Gauteng - Infrastructure Development,10271,DIDM21/10/2021,Request for Proposal,complete,Services: General,Gauteng,services,MAINTENANCE TERM CONTRACT PANEL OF SERVICE PROVIDERS FOR A PERIOD OF 36 MONTHS: PLUMBING,services,N/A,open,Corner Commissioner and Pixley Ka Isaka Seme Street (Sauer Street) Marshalltown 		 - Marshalltown - Johannesburg - 2107,0,ZAR,2021-11-23T11:00:00Z,2021-10-29T00:00:00Z,moses Raditlhalo		,moses.raditlhalo@gauteng.gov.za,076-942-2096,076-942-2096,2021-11-05T11:00:00Z,"https://teams.microsoft.com/registration/iXQ_AAbAMkWQ89H-rcDRrw,owA9ff9dWkKYagntHLDDGQ,5EXSb7FrRkG-B",true,false,213,Gauteng - Infrastructure Development,, - 
ocds-9t57fa-10304-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10304,tender,en-za,658,Theewaterkloof Municipality,10304,ENG 12/2021/22,Request for Proposal,complete,Civil engineering,Western Cape,works,"CIVIL CONSTRUCTION WORKS FOR THE UPGRADING OF THE EXISTING RIVIERSONDEREND WASTEWATER TREATMENT WORKS

",works,N/A,open,Theewaterskloof - CALEDON - CALEDON - 7230,0,ZAR,2021-12-03T12:00:00Z,2021-10-29T00:00:00Z,Mr. Hegans Marthinus ,hegansma@twk.org.za,,028-214-3300,2021-11-10T14:00:00Z,A compulsory clarification meeting with representatives of the Employer will take place at the 28 Bu,true,true,658,Theewaterkloof Municipality,, - 
ocds-9t57fa-10312-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10312,tender,en-za,169,Ethekwini Metropolitan Municipality,10312,1H-47315,Request for Proposal,complete,Construction of buildings,KwaZulu-Natal,works,Construction of 217 top structure units (40m²) by two (2) contractors at Umlazi B10 Maputo Isandlwana Housing Project (Wards 81 & 82) – 109 units per contractor ,works,"Tenderer’s Experience - 40
Organogram & Experience of Key Staff - 20
Preliminary Programme – 5
	Construction Methodology – 25
	Quality Control – 10

Technical: 
Mpume Mncadi
(t) 031-311 3239

Contractual: 
Dawn Meyers
(t) 031-322 3951

	6GB or higher

* There will be no clarification meeting. Bidders are requested to submit email queries related to the bid. All email queries are to be submitted by 2021-11-19. Email questions and answers will be consolidated and posted on eTenders/Municipal website for the benefit of all tenderers by 2021-11-25. ",open,166 K E MASINGA ROAD - DURBAN - KZN - 4001,0,ZAR,2021-12-03T11:00:00Z,2021-10-29T00:00:00Z,DAWN MEYERS,DAWN.MEYERS@DURBAN.GOV.ZA,,031-322-3951,0001-01-01T00:00:00Z,N/A,false,false,169,Ethekwini Metropolitan Municipality,, - 
ocds-9t57fa-10326-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10326,tender,en-za,169,Ethekwini Metropolitan Municipality,10326,1N-47748,Request for Bid(Open-Tender),active,Services: General,KwaZulu-Natal,services,Eradication of invasive alien fauna (Corvus splendens) in the eThekwini Municipal area for a period of 36 months ,services,"	Understanding the Scope & Capacity – 20
	Methodology & Plan of Action – 30
	Company Relevant Experience – 20
	Key Staff Member Experience – 30 

Technical: 
Bheka Nxele
(t) 031-322 4310
or
Email:
Bheka.Nxele@durban.gov.za

Contractual: 
Errol Douwes
(t) 031-311 7952 
or
Errol.Douwes@durban.gov.za 

Bidders are requested to submit email queries related to the bid. All email queries are to be submitted by 2021-11-05. Email questions and answers will be consolidated and posted on eTenders/Municipal website for the benefit of all tenderers by 2021-11-11. 
",open,166 K E MASINGA ROAD - DURBAN - KZN - 4001,0,ZAR,2021-11-19T11:00:00Z,2021-10-29T00:00:00Z,Errol Douwes,Errol.Douwes@durban.gov.za,,031-311-7952,0001-01-01T00:00:00Z,N/A,false,false,169,Ethekwini Metropolitan Municipality,, - 
ocds-9t57fa-10329-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10329,tender,en-za,169,Ethekwini Metropolitan Municipality,10329,S-5252,Request for Proposal,complete,Services to buildings and landscape activities,KwaZulu-Natal,services,Hire and servicing of portable chemical toilets for a 36-month period,services,"	Technical: 
	N. Zuma
	(t) 031-311 8043
	
	Contractual: 
	Senzo S. Ngesi
	(t) 031-322 8243

There will be no clarification meeting. Bidders are requested to submit email queries related to the bid. All email queries are to be submitted by 2021-11-19. Email questions and answers will be consolidated and posted on eTenders/Municipal website for the benefit of all tenderers by 2021-11-25. ",open,166 K E MASINGA ROAD - DURBAN - KZN - 4001,0,ZAR,2021-12-03T11:00:00Z,2021-10-29T00:00:00Z,SENZO NGESI,SENZO.NGESI@DURBAN.GOV.ZA,,031-322-8243,0001-01-01T00:00:00Z,N/A,false,false,169,Ethekwini Metropolitan Municipality,, - 
ocds-9t57fa-10355-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10355,tender,en-za,9,Air Traffic and Navigation Services Company Limited,10355,ATNS/FACT/RFQ018/2021/22 _Hoist,Request for Quotation,complete,Repair and installation of machinery and equipment,Western Cape,services,"
APPOINTMENT OF AN EXPERIENCED SERVICE PROVIDER FOR THE PROVISION OF MAINTENANCE AND REPAIRS OF HOIST EQUIPMENT AT ATNS CAPE TOWN INTERNATIONAL AIRPORT-FACT FOR A PERIOD OF FIVE (5) YEARS.",services,N/A,open,CNR Old Mosselbay Road(R102) and R 404 - Matroosfontein - Cape Town - 7490,0,ZAR,2021-11-10T15:00:00Z,2021-10-29T00:00:00Z,Thabo Maribe,Thabom@atns.co.za,,011-607-1475,0001-01-01T00:00:00Z,N/A,false,false,9,Air Traffic and Navigation Services Company Limited,, - 
ocds-9t57fa-10363-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10363,tender,en-za,559,Rand Water,10363,RW10383089/21R ,Request for Proposal,complete,Construction,Gauteng,works,"UPGRADE BY MANUFACTURING, SUPPLY, DELIVERING, INSTALLING, COMMISSIONING AND PUTTING INTO SERVICE OF OUTSTANDING WORKS AT ZUIKEBOSCH POLYELECTROLYTE PLANT SYSTEM 1 AND 2
",works,N/A,open,Impala Road - Glenvista - Johannesburg - 2910,0,ZAR,2021-11-29T12:00:00Z,2021-10-29T00:00:00Z,Bonolo Ramohlala,bramohla@randwater.co.za,011-682-0815,011-682-0815,2021-11-09T12:00:00Z,https://teams.microsoft.com/l/meetup-join/19%3ameeting_MzY5ZjNkYjMtN2Q3Ni00ZTkzLTk5OGMtMjI0M2RiODhmZ,true,false,559,Rand Water,, - 
ocds-9t57fa-10377-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10377,tender,en-za,555,Public Works,10377,PT21/022,Request for Bid(Open-Tender),complete,Services to buildings and landscape activities,Gauteng,services,"A 36 MONTHS TERM CONTRACT, AN EPWP PROJECT FOR THE SUPPLY OF HORTICULTURAL MATERIALS, GARDEN MAINTENANCE, GARDEN UPGRADES,INSTALLATION OF IRRIGATION, FIREBREAK MAINTENANCE AND INVADER CONTROL AT THE DITSONG CBD MUSEUMS: AFRICAN WINDOW, NATURAL HISTORY, KRUGER AND COERT STEYNBERG",services,N/A,open,"DITSONG CBD MUSEUMS , AFRICAN WINDOW, NATURAL HISTORY, KRUGER AND COERT STEYNBERG -  - PRETORIA - ",0,ZAR,2021-12-02T11:00:00Z,2021-10-29T00:00:00Z,Letlhogonolo Mokono,letlhogonolo.mokono@dpw.gov.za,,012-310-5209,0001-01-01T00:00:00Z,N/A,false,false,555,Public Works,, - 
ocds-9t57fa-10399-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10399,tender,en-za,418,Mossel Bay Municipality,10399,TDR252/2021/2022,Request for Proposal,active,Information service activities,Western Cape,services,FIBRE CONNECTIVITY FOR INTERNET BANDWITH AND FIBRE P2P VPN SERVICE CONNECTION FOR THE JOINT OPERATIONS AND DISASTER MANAGEMENT CENTRE,services,N/A,open,101 MARSH STREET - MOSSEL BAY MUNICIPALITY - MOSSEL BAY - 6500,0,ZAR,2021-11-19T12:00:00Z,2021-10-29T00:00:00Z,Mr Prashan Kanjee,pkanjee@mosselbay.gov.za,,044-606-6282,0001-01-01T00:00:00Z,N/A,false,false,418,Mossel Bay Municipality,, - 
ocds-9t57fa-10403-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10403,tender,en-za,167,ESKOM,10403,CORP5573,Request for Proposal,complete,Services: Professional,National,consultingServices,Provision of Land Surveying Services on an “as and when required” basis over a period of sixty (60) months ,,Refer to tender documentation,open,Maxwell Drive - Sunninghill - Johannesburg - 2191,0,ZAR,2021-11-25T10:00:00Z,2021-10-29T00:00:00Z,Vuyokazi Ndlwana,NdlwanVV@eskom.co.za,000-000-0000,011-516-7915,2021-11-11T10:00:00Z,MS Teams,true,false,167,ESKOM,, - 
ocds-9t57fa-10408-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10408,tender,en-za,587,Sentech Limited,10408,RFX6000000650,Request for Quotation,complete,Supplies: Clothing/Textiles/Footwear,Gauteng,"""""",Appointment for service provider to Supply and Deliver Safety Clothing for Sentech STP ,,Service provider to please include BEE Certificate or Affidavit and CSD Report ,open,Sentech Ltd Octave Street  - Radiokop  - johannesburg  - 2040,0,ZAR,2021-11-04T12:00:00Z,2021-10-29T00:00:00Z,Lungile Sithole ,Quotations5@sentech.co.za,,067-427-0326,0001-01-01T00:00:00Z,N/A,false,false,587,Sentech Limited,, - 
ocds-9t57fa-10409-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10409,tender,en-za,65,City Power – Johannesburg,10409,2427GS,Request for Bid(Open-Tender),active,Services: Electrical,Gauteng,services,"MIANTENACE AND REPAIRS OF HIGH VOLTAGE FLUID FILLED INSULATED ,XLPE AND PILC CABLES ",services,"PRE-QUALIFICATION CRITERIA
-All bidders are required to sub-contract a minimum of 30% of the contract value to EME OR QSE's who are 51% black owned OR 51% 
 black woman owned OR51% owned by black people with disabilities in terms of  PPPFA sub regulation 9 (2) (b), (c), (d), & (e).

-Provide a valid letter of good standing of compensation for Occupational Injuries and Diseases Act (COIDA) from Department of  Labour. 

-Valid proof of electrical contractor register with Department of Labour.",open,40 Heronmere - Reuven - Johannesburg - 2016,0,ZAR,2021-12-03T11:00:00Z,2021-10-29T00:00:00Z,NDIVHUWO MAMPHAGA ,nmamphaga@citypower.co.ca,,011-490-7634,2021-10-29T11:00:00Z,N/A,false,false,65,City Power – Johannesburg,, - 
ocds-9t57fa-10433-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10433,tender,en-za,667,Transnet SOC Ltd,10433,ERACMJ-NPG-36595,Request for Proposal,complete,Services: Professional,Mpumalanga,consultingServices,"FOR THE COLLECTION, DELIVERY, REPAIR AND SERVICE OF HYDRAULIC TRACK TOOLS AS PER ORIGINAL EQUIPMENT MANUFACTURER ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF THIRTY SIX (36) MONTHS AT NELSPRUIT DEPOT",,"The bid can be downloaded from this website: etenders@treasury.gov.za 
Where bids should be delivered: 
Transnet Freight Rail, Tender Advice Centre 
Nzasm Building ,Ground Floor, Room G16 
Corner Minaar and Paul Kruger Street
Pretoria 
0001
If Bidders intend to download the RFQ from the National Treasury e-Tender Publication Portal at etenders@treasury.gov., free of charge they are required to send their contact details to the following address: Dudu.Mkhwebane@transnet.net by Wednesday, 10 November 2021 at 15:00. This is to ensure that any required communication (e.g. addenda to the RFQ) in relation to this RFQ reaches those intending to respond
",open,Mpumalanga - Mpumalanga - Mpumalanga - ,0,ZAR,2021-11-11T10:00:00Z,2021-10-29T00:00:00Z,dudu Mkhwebane,dudu.mkhwebane@transnet.net,,012-315-4121,0001-01-01T00:00:00Z,N/A,false,false,667,Transnet SOC Ltd,, - 
ocds-9t57fa-10436-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10436,tender,en-za,167,ESKOM,10436,LPOO21IMT,Request for Bid(Open-Tender),complete,Other service activities,Limpopo,services,Letter to extend Tender Validity for the Vegetation Management within Transmission and Distribution,services,None,open,90 Hans van Rensburg Street - Polokwane - Polokwane - 0700,0,ZAR,2021-12-31T10:00:00Z,2021-10-29T00:00:00Z,Noko Mogashoa,mogashni@eskom.co.za,086-539-9528,015-299-0671,0001-01-01T00:00:00Z,N/A,false,false,167,ESKOM,, - 
ocds-9t57fa-10447-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10447,tender,en-za,627,South African Tourism,10447,RFQ-SCM-02-21,Request for Quotation,active,Services: Professional,Gauteng,consultingServices,"Appointment of a service provider to provide advertising, activation, and production consultancy services for South African Tourism",,N/A,open,90 Protea Road - Chislehurston - Sandton - 2146,0,ZAR,2021-11-08T12:00:00Z,2021-10-29T00:00:00Z,Evah Mkwanazi,evah@southafrica.net,,011-895-3000,0001-01-01T00:00:00Z,N/A,false,false,627,South African Tourism,, - 
ocds-9t57fa-10461-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10461,tender,en-za,667,Transnet SOC Ltd,10461,PYP/W1/6/21/1848/01,Request for Proposal,cancelled,Security and investigation activities,National,services,"The provision of Specialised Security Services in the form of Information Gathering, Information Management, Conducting Effects Based Operations and Investigations to Safeguard Transnet Infrastructure and Asset",services,"A Non-compulsory Tender Clarification Meeting will be conducted via Microsoft teams for a period of ± 2 hours, date and time will be communicated. [Respondents are to indicate/send their interest to hlekane.maringa@transnet.net on or before 05 November 2021 in order to be included in the briefing invitations]. This is to ensure that Transnet makes the necessary arrangements for the briefing and timeously informed bidders of any changes prior to the session",open,"202 Anton Lembede Street, - Durban - Durban - 4001",0,ZAR,2021-11-23T10:00:00Z,2021-10-29T00:00:00Z,Hlekane Maringa,hlekane.maringa@transnet.net,,031-361-1237,0001-01-01T00:00:00Z,Microsoft teams,true,false,667,Transnet SOC Ltd,, - 
ocds-9t57fa-10482-2021-10-29T00:00:00Z,compiled,2021-10-29T00:00:00Z,ocds-9t57fa-10482,tender,en-za,473,National Treasury,10482,RT35-1-2019,Request for Proposal,complete,Services: Professional,Gauteng,consultingServices,APPOINTMENT OF SERVICE PROVIDERS FOR THE SERVICE OF VOLUNTARY MEDICAL MALE CIRCUMCISION TO THE STATE FOR THE PERIOD ENDING 31 MARCH 2023,,N/A,open,240 Madiba street - Pretoria - Pretoria - 0001,0,ZAR,2021-11-26T11:00:00Z,2021-10-29T00:00:00Z,Manthepeng Tshinavha,Transversal.Contracting3@treasury.gov.za,,012-395-6528,2021-11-12T11:00:00Z,Virtual meeting (Microsoft teams),true,false,473,National Treasury,, - 
ocds-9t57fa-10674-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10674,tender,en-za,217,Gauteng - Roads and Transport,10674,DRT 02/04/2019,Request for Bid(Open-Tender),active,Services: General,Gauteng,services,Supply and delivery of Personal Protective Equipment for a period of 3 years to the Department,services,N/A,open,45 Commissioner - Marshalltown - johannesburg - 2107,0,ZAR,2021-11-30T11:00:00Z,2021-11-05T00:00:00Z,SCM,drt.scmbidadmin@gauteng.gov.za,011-355-7419,011-355-7419,2021-11-12T10:00:00Z,"Main Boardroom, Department of Roads and Transport ,1215 Nico Smith Street, Koedoespoort, Pretoria.",true,true,217,Gauteng - Roads and Transport,, - 
ocds-9t57fa-10818-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10818,tender,en-za,667,Transnet SOC Ltd,10818,iCLM RB 612/TPT,Request for Proposal,complete,Supplies: Electrical Equipment,KwaZulu-Natal,goods,"THE SUPPLY AND DELIVERY OF DCRITICAL SPARES (TRANSFORMERS WORK PACKAGE FOR EQUIPMENT) AT THE PORT OF RICHARDS BAY BULK TERMINAL, AS A ONCE OFF SUPPLY.",goods,A compulsory Tender Briefing will be held via Microsoft Teams on the 16th of November 2021 - All interested bidders must provide us with their email addresses by the 15th of November 2021 11:00am,open,New Arch Road - 127 MHA Building  - Richards Bay - 3900,0,ZAR,2021-11-30T12:00:00Z,2021-11-05T00:00:00Z,Nokwanda Zwane,nokwanda.zwane@transnet.net,,031-361-1435,2021-11-16T10:00:00Z,Via  Microsoft Teams,true,true,667,Transnet SOC Ltd,, - 
ocds-9t57fa-10829-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10829,tender,en-za,534,Passenger Rail Agency of South Africa,10829,CRES/NGR/53/02/2021,Request for Proposal,cancelled,Construction,Gauteng,works,APPOINTMENT OF 5GB OR HIGHER QUALIFIED CONTRACTORS FOR WORKPLACE IMPROVEMENT PROGRAMME (WPIP) AT PRETORIA ELECTRICAL DEPOT FOR CONSTRUCTION AND / OR PRETORIA NORTH ELECTRICAL DEPOT IN THE NORTHERN GAUTENG REGION (NGR),works,PRE QUALIFICATION EVALUATION : BIDDERS MUST ADHERE TO LOCAL CONTENT REQUIREMENTS AND MUST HAVE A 5GB OR HIGHER CIDB GRADING,open,CORNER 546 PAUL KRUGER & SCHEIDING STREETS - PRETORIA - PRETORIA - 0001,0,ZAR,2021-12-08T12:00:00Z,2021-11-05T00:00:00Z,KHUTHAZWA PIKE,PIKEK@PRASA.COM,,012-748-7456,0001-01-01T00:00:00Z,N/A,false,false,534,Passenger Rail Agency of South Africa,, - 
ocds-9t57fa-10843-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10843,tender,en-za,418,Mossel Bay Municipality,10843,TDR218/2021/2022: ,Request for Proposal,active,Sewerage,Western Cape,works,"MOSSEL BAY:  GREAT BRAK: MAIN SEWER NETWORK PHASE 03:  MECHANICAL AND ELECTRICAL EQUIPMENT FOR THE RAW SEWAGE PUMP STATIONS H3, P17 AND P17.1 AND AUXILIARY WORKS",works,N/A,open,101 Marsh Street - Mossel Bay - Mossel Bay - 6500,0,ZAR,2021-12-10T12:00:00Z,2021-11-05T00:00:00Z,Mr Dean Jacobs (V3 Consulting Engineers),dean.jacobs@v3consulting.co.za,,044-691-2305,2021-11-16T11:00:00Z,Microsoft Teams,true,true,418,Mossel Bay Municipality,, - 
ocds-9t57fa-10858-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10858,tender,en-za,167,ESKOM,10858,KZN0135/AR,Request for Proposal,complete,Services: General,KwaZulu-Natal,services,"The De-establishment of Eskom Leased Site located at the Boulevard Office Building, Westway Office Park, Westville and for the identified furniture, equipment, material and documentation to be packaged, transported, off-loaded and re-assembled or stored at various destinations in the KwaZulu Natal province in the Central East Cluster.",services,N/A,open,25 Vally View Road - New Germany - Pinetown - 3610,0,ZAR,2021-11-25T10:00:00Z,2021-11-05T00:00:00Z,Anita Rickhoff,anita.rickhoff@eskom.co.za,,031-710-5436,2021-11-12T10:00:00Z,MS TEAMS,true,false,167,ESKOM,, - 
ocds-9t57fa-10873-2021-11-05T00:00:00Z,compiled,2021-11-05T00:00:00Z,ocds-9t57fa-10873,tender,en-za,534,Passenger Rail Agency of South Africa,10873,HO/HCM/400/11/2021,Request for Proposal,active,Other service activities,National,services,"TO REQUEST FOR PROPOSAL FOR  TO SOURCE  SERVICE PROVIDER 
TO CONDUCT A NATIONAL SKILLS AUDIT FOR THE PRASA GROUP 
INCLUSIVE OF ALL DIVISIONS AND SUBSDIARIES.
",services,BIDDERS ARE REQUESTED TO SEND THEIR  EMAIL ADDRESS TO NTHOMAS@PRASA.COM BY THE 12 NOVEMBER 2021 FOR BRIEFING SESSION. ,open,30 WOLMARANS STREET - BRAAMFONTEIN - JOHANNESBURG - ,0,ZAR,2021-12-06T11:00:00Z,2021-11-05T00:00:00Z,NANCY THOMAS,nthomas@prasa.com,,012-748-7294,2021-11-15T10:30:00Z,MS TEAMS,true,false,534,Passenger Rail Agency of South Africa,, - 
